ball_initial_pos_x,ball_initial_pos_y,ball_initial_pos_z,distance_ball_robot,estimated_initial_velocity_x,estimated_initial_velocity_y,estimated_initial_velocity_z,estimated_hitting_point_y,estimated_hitting_point_z,real_hitting_point_y,real_hitting_point_z,delta_y,delta_z,
-1.3299987083299352,0.24978096367386932,1.6772671641105525,3.029998708329935,5.66958963345046,0.0483411765512054,-1.5772375358663027,0.2756159379804946,1.803954829311033,0.26039422523826006,1.299285717302562,-0.01522171274223455,-0.504669112008471,
-1.8630697041022262,-0.28253884687471137,1.668352868126748,3.563069704102226,7.629770698876364,0.3726608833762235,-1.7992960171042505,-0.10850783652503698,1.8105067727935673,-0.11576393055915897,1.2922627173836707,-0.007256094034121988,-0.5182440554098966,
-1.1267058786167967,-0.15855862571622742,1.4999485767743237,2.8267058786167967,5.318133040182591,-0.4960862312189174,0.14425653309757536,-0.42223948053726806,1.49882921031187,-0.4273772176108725,1.0883659107429011,-0.0051377370736044314,-0.410463299568969,
-1.0346911607166465,-0.3923960461645763,1.7715066000811615,2.7346911607166464,7.20790184909287,-0.2446600828629153,-0.014319182944273479,-0.4852205296263788,1.3240914295048214,-0.486756705238226,1.3567992774717363,-0.0015361756118472125,0.03270784796691495,
-1.4018700227592522,0.3691509111896261,1.765362382813975,3.101870022759252,6.833382397375072,-0.2633917215089143,-1.0085096933323356,0.24958978645214705,1.7025387120548459,0.24284716218620156,1.4528860728493305,-0.0067426242659454905,-0.2496526392055154,
-1.2080101922439757,0.33244206789233594,2.256298636709294,2.9080101922439754,7.1428838668041195,-0.22793256740834433,-2.4596605993566456,0.23964618299096668,1.7908178364084537,0.22916931350432287,1.6968311774251645,-0.010476869486643808,-0.09398665898328917,
-1.5226475280569398,-0.11222460237821502,1.7700199130745269,3.2226475280569398,5.419291839922984,-0.4532667337437357,-2.991004273131459,-0.3817651553133476,2.225274579379919,-0.4256835692854144,1.3239378200297585,-0.043918413972066805,-0.9013367593501604,
-1.705500507896611,-0.37929089689123846,1.9833294595248747,3.405500507896611,6.997369506659332,0.049109738352699495,0.5754657902662075,-0.3553900240355712,1.2916449707808313,-0.3576781351666923,1.3913885933495156,-0.0022881111311210955,0.0997436225686843,
-1.9234721141760913,0.49610426916057276,1.8993663225710287,3.6234721141760913,4.778822219636396,-0.2642900565595019,0.7486221481439337,0.2957101958965874,1.88911851370206,0.2750090279766287,0.9356331650973334,-0.02070116791995874,-0.9534853486047267,
-1.4870346183475538,-0.4694976761915956,1.95475407166851,3.1870346183475537,6.133147941877919,-0.0753335700562685,0.7090220436652217,-0.5086440815886786,1.3771621591596943,-0.5127493977575972,1.4521817254220257,-0.004105316168918627,0.07501956626233142,
